,본부명,지사명,노선명,구간,방.향,X5km,발생건수,위도.x,경도,X,번호,생태통로명,주소,도로명,도로번호,차선_수,위도.y,위도
554,NA,NA,NA,NA,NA,NA,NA,NA,128.370916666667,423,1450,,경상북도 고령군 다산면 송곡리 산74,다산산단로,중로,왕복4차선,35.7982055555556,35.7982055555556
555,NA,NA,NA,NA,NA,NA,NA,NA,128.976955555556,424,1451,상밖산재,경상북도 청송군 현서면 무계리 산 54-8,군도,무계-갈천,왕복2차선,36.1754555555556,36.1754555555556
556,NA,NA,NA,NA,NA,NA,NA,NA,129.061502777778,425,1452,논골재,경상북도 청송군 파천면 신기리 산41-7,군도,송강-옹점,왕복2차선,36.4829027777778,36.4829027777778
557,NA,NA,NA,NA,NA,NA,NA,NA,129.047136391534,426,1453,갈비재,경상북도 청송군 파천면 신흥리 852,군도,금곡2-신흥,왕복2차선,36.4069099052296,36.4069099052296
558,NA,NA,NA,NA,NA,NA,NA,NA,127.127602777778,427,1455,,경기도 연천군 연천읍 고문리 ,현문로,지방도78번,왕복2차선,38.0673777777778,38.0673777777778
559,NA,NA,NA,NA,NA,NA,NA,NA,127.203888888889,428,1456,동물이동통로,세종특별자치시 소정면 고등리 74-21,시도,32,왕복2차선,36.7111111111111,36.7111111111111
560,NA,NA,NA,NA,NA,NA,NA,NA,127.11915,429,1457,못토재 생태통로,전라북도 순창군 풍산면 죽곡리 725번지,지방도,729,왕복2차선,35.35865,35.35865
561,NA,NA,NA,NA,NA,NA,NA,NA,129.238580178162,430,1459,부산포항선 55.3k(범서IC),울산광역시 울주군 범서읍 척과리 산255-10,부산포항선,(고속국도 65호선),왕복4차선,35.5594556489945,35.5594556489945
562,NA,NA,NA,NA,NA,NA,NA,NA,127.967413888889,431,1460,광주대구선 125.8k,경상남도 거창군 남하면 둔마리 925-3(광주대구선 125.8k),광주대구선 125.8k,12,왕복4차선,35.707475,35.707475
563,NA,NA,NA,NA,NA,NA,NA,NA,127.225844444444,432,1461,선암생태통로,전라남도 보성군 벌교읍 옥전리,산115,30,왕복2차선,34.8464055555556,34.8464055555556
564,NA,NA,NA,NA,NA,NA,NA,NA,127.124138888889,433,1462,광주대구선 28.80k,전라북도 순창군 순창읍 백산리 366-1,광주대구선,제12호선,왕복4차선,35.3661666666667,35.3661666666667
565,NA,NA,NA,NA,NA,NA,NA,NA,127.378672222222,434,1463,녹박재,경기도 안성시 삼죽면 진촌리 산16-1,국도,38호선,왕복4차선,37.0678805555556,37.0678805555556
566,NA,NA,NA,NA,NA,NA,NA,NA,127.361777777778,435,1464,광주대구선 52.63k(교룡산터널),전라북도 남원시 신정동,광주대구선,제12호선,왕복4차선,35.4231666666667,35.4231666666667
567,NA,NA,NA,NA,NA,NA,NA,NA,127.560277777778,436,1465,광주대구선 74.37k(사치터널),전라북도 남원시 아영면 아곡리,광주대구선,제12호선,왕복4차선,35.4783611111111,35.4783611111111
568,NA,NA,NA,NA,NA,NA,NA,NA,127.249638888889,437,1466,광주대구선 41.09k,전라북도 남원시 대강면 옥택리 ,광주대구선,제12호선,왕복4차선,35.38675,35.38675
569,NA,NA,NA,NA,NA,NA,NA,NA,127.692138888889,438,1467,광주대구선 89.58k,경상북도 함양군 병곡면 도천리,광주대구선,제12호선,왕복4차선,35.5429444444444,35.5429444444444
570,NA,NA,NA,NA,NA,NA,NA,NA,128.215388888889,439,1468,구천통로,경상남도 진주시 진성면 구천리 산120-4,국도,2호선,왕복4차선,35.1691611111111,35.1691611111111
571,NA,NA,NA,NA,NA,NA,NA,NA,127.828194444444,440,1469,삼봉산 생태통로,전라북도 무주군 무풍면 삼거리 138-47,국도,37,왕복2차선,35.8733055555556,35.8733055555556
572,NA,NA,NA,NA,NA,NA,NA,NA,127.824861111111,441,1470,덕유산 생태통로,전라북도 무주군 무풍면 삼공리 951-3,국도 ,37,왕복2차선,35.8700555555556,35.8700555555556
573,NA,NA,NA,NA,NA,NA,NA,NA,127.824861111111,442,1471,삼봉산 생태통로,전라북도 무주군 무풍면 삼거리 1-12,국도,37,왕복2차선,35.8700555555556,35.8700555555556
574,NA,NA,NA,NA,NA,NA,NA,NA,127.757444444444,443,1472,덕유산 생태통로,전라북도 무주군 설천면 심곡리 343-5,국도,37,왕복2차선,35.9205555555556,35.9205555555556
575,NA,NA,NA,NA,NA,NA,NA,NA,127.777194444444,444,1473,거칠봉 생태통로,전라북도 무주군 설천면 두길리 1536-1,국도,37,왕복2차선,35.9735277777778,35.9735277777778
576,NA,NA,NA,NA,NA,NA,NA,NA,126.613388888889,445,1474,부귀1 생태통로,전라북도 고창군 아산면 주진리 산 4-1,국지도,15,왕복4차선,35.4429444444444,35.4429444444444
577,NA,NA,NA,NA,NA,NA,NA,NA,126.611527777778,446,1475,부귀2 생태통로,전라북도 고창군 아산면 학전리 산 122-1,국지도,15,왕복4차선,35.4428055555556,35.4428055555556
578,NA,NA,NA,NA,NA,NA,NA,NA,127.533922085288,447,1476,달궁 생태통로,전라북도 남원시 산내면 덕동리 산 215-17,지방도 ,737,왕복2차선,35.3498345862408,35.3498345862408
579,NA,NA,NA,NA,NA,NA,NA,NA,127.51309928046,448,1477,고기리 생태통로,전라북도 남원시 주천면 고기리 산 107-9,지방도 ,737,왕복2차선,35.3648556443001,35.3648556443001
580,NA,NA,NA,NA,NA,NA,NA,NA,127.321808162559,449,1478,송동 생태통로,전라북도 남원시 송동면 두신리 산16-1,국도,17호선,왕복4차선,35.3517081256551,35.3517081256551
581,NA,NA,NA,NA,NA,NA,NA,NA,126.828791666667,450,1479,입암,전라북도 정읍시 입암면 신면리 산18-1,국도,1호선,왕복4차선,35.5184083333333,35.5184083333333
582,NA,NA,NA,NA,NA,NA,NA,NA,127.467302777778,451,1481,,충청북도 청주시 서원구 수곡동 577-1 ,1순환로,1순환로,왕복6차선,36.6223888888889,36.6223888888889
583,NA,NA,NA,NA,NA,NA,NA,NA,127.477841666667,452,1482,,충청북도 청주시 서원구 모충동 260-17,매봉로,매봉로,왕복2차선,36.6240861111111,36.6240861111111
584,NA,NA,NA,NA,NA,NA,NA,NA,128.820616666667,453,1483,연대봉생태터널,부산광역시 강서구 천성동 산222-1,천성대항길,71,왕복1차선,35.0245472222222,35.0245472222222
585,NA,NA,NA,NA,NA,NA,NA,NA,126.803608333333,454,1484,서천공주선 25.70k,충청남도 부여군 구룡면 현암리,서천공주선,고속국도 151호선,왕복4차선,NA,NA
586,NA,NA,NA,NA,NA,NA,NA,NA,127.124166666667,455,1486,광주대구선 28.8k,전라북도 순창군 순창읍 백산리 386-1,-,-,왕복4차선,35.3661111111111,35.3661111111111
587,NA,NA,NA,NA,NA,NA,NA,NA,128.458784306842,456,1487,예천 종산 생태통로,경상북도 예천군 호명면 종산리 산46-1,예천군 호명면 종산리 산46-1,(도로명 없음),왕복4차선,36.6168945335874,36.6168945335874
588,NA,NA,NA,NA,NA,NA,NA,NA,126.526027777778,457,1488,초락생태통로,충청남도 당진시 석문면 삼봉리 산90(송산20.80km),북부산업로,(국도38호선),왕복4차선,37.0041388888889,37.0041388888889
589,NA,NA,NA,NA,NA,NA,NA,NA,127.03825,458,1489,송촌생태통로,충청남도 아산시 음봉면 송촌리 257-10(영인1.08km),국도,43호선,왕복6차선,36.8540555555556,36.8540555555556
590,NA,NA,NA,NA,NA,NA,NA,NA,126.735361111111,459,1490,월계생태통로,충청남도 홍성군 장곡면 월계리 산198 (홍성11.80km),충절로,(국도29호선),왕복4차선,36.5408333333333,36.5408333333333
591,NA,NA,NA,NA,NA,NA,NA,NA,126.694972222222,460,1491,구룡생태통로,충청남도 홍성군 홍성읍 구룡리 122-3임 (홍성5.44km),충절로,(국도29호선),왕복4차선,36.5825,36.5825
592,NA,NA,NA,NA,NA,NA,NA,NA,127.062066666667,461,1492,나주 공산 상방 생태통로,전라남도 나주시 공산면 상방리 산46-4,국도,23호선,왕복4차선,35.5814583333333,35.5814583333333
593,NA,NA,NA,NA,NA,NA,NA,NA,127.368686111111,462,1493,장성 북이 사거 생태통로,전라남도 장성군 북이면 사거리 산41-2,국도,1호선,왕복4차선,35.736925,35.736925
